Raw Data
Scope 1/1, Sample 1/9 (H1 A 2/20/17)
Method Function,Sample (S1)
0.3460,45,14.5,21.3,0.0075,,
0.3545,46,15.8,21.3,0.0070,,
0.3630,47,16.8,21.3,0.0070,,
0.3710,48,17.6,21.3,0.0065,,
0.3790,49,18.3,21.3,0.0075,,
0.3870,50,19.3,21.3,0.0065,,
0.3955,51,20.4,21.3,0.0075,,
0.4040,52,21.7,21.3,0.0070,,
0.4125,53,22.6,21.3,0.0070,,
0.4210,54,23.0,21.3,0.0070,,
0.4285,55,23.6,21.3,0.0070,,
0.4370,56,25.0,21.3,0.0075,,
0.4455,57,25.9,21.3,0.0075,,
0.4535,58,26.5,21.3,0.0065,,
0.4620,59,27.4,21.3,0.0070,,
0.4705,60,28.5,21.3,0.0070,,
0.4780,61,29.2,21.3,0.0070,,
0.4865,62,29.9,21.3,0.0075,,
0.4950,63,30.7,21.3,0.0075,,
0.5035,64,31.5,21.3,0.0070,,
0.5120,65,32.6,21.3,0.0070,,
0.5200,66,33.4,21.3,0.0065,,
0.5280,67,34.2,21.3,0.0075,,
0.5360,68,34.8,21.3,0.0075,,
0.5445,69,35.5,21.3,0.0075,,
0.5530,70,36.3,21.3,0.0070,,
0.5615,71,37.3,21.3,0.0070,,
0.5700,72,38.3,21.3,0.0070,,
0.5775,73,39.2,21.3,0.0070,,
0.5860,74,40.1,21.3,0.0075,,
0.5945,75,40.4,21.3,0.0075,,
0.6030,76,41.1,21.3,0.0070,,
0.6110,77,42.0,21.3,0.0065,,
0.6195,78,42.7,21.3,0.0070,,
0.6270,79,43.1,21.3,0.0070,,
0.6355,80,43.9,21.3,0.0075,,
0.6440,81,44.6,21.3,0.0070,,
0.6525,82,45.6,21.3,0.0070,,
0.6610,83,46.4,21.3,0.0070,,
0.6695,84,47.9,21.3,0.0070,,
0.6770,85,48.6,21.3,0.0070,,
0.6855,86,49.4,21.3,0.0075,,
0.6935,87,50.2,21.3,0.0075,,
0.7020,88,51.6,21.3,0.0070,,
0.7105,89,52.0,21.3,0.0070,,
0.7190,90,53.0,21.3,0.0070,,
0.7265,91,53.9,21.3,0.0070,,
0.7350,92,54.6,21.3,0.0075,,
0.7435,93,55.3,21.3,0.0075,,
0.7520,94,56.3,21.3,0.0070,,
0.7600,95,57.3,21.3,0.0065,,
0.7685,96,58.4,21.3,0.0070,,
0.7760,97,58.9,21.3,0.0070,,
0.7845,98,60.1,21.3,0.0075,,
0.7930,99,61.1,21.3,0.0070,,
0.8015,100,64.0,21.3,0.0070,,
0.8100,101,63.5,21.3,0.0070,,
0.8175,102,63.6,21.3,0.0070,,
0.8260,103,64.4,21.3,0.0075,,
0.8345,104,65.2,21.3,0.0075,,
0.8430,105,66.2,21.3,0.0070,,
0.8510,106,67.4,21.3,0.0065,,
0.8595,107,68.3,21.3,0.0070,,
0.8670,108,69.3,21.3,0.0070,,
0.8755,109,70.7,21.3,0.0075,,
0.8840,110,71.9,21.3,0.0075,,
0.8925,111,73.2,21.3,0.0070,,
0.9010,112,74.2,21.3,0.0070,,
0.9095,113,75.7,21.3,0.0070,,
0.9170,114,76.4,21.3,0.0070,,
0.9255,115,77.5,21.3,0.0075,,
0.9340,116,79.0,21.3,0.0075,,
0.9420,117,80.4,21.3,0.0065,,
0.9505,118,81.8,21.3,0.0070,,
0.9590,119,83.1,21.3,0.0070,,
0.9665,120,84.8,21.3,0.0070,,
0.9750,121,85.7,21.3,0.0075,,
0.9835,122,87.2,21.3,0.0075,,
0.9920,123,89.2,21.3,0.0070,,
1.0005,124,91.5,21.3,0.0070,,
1.0085,125,93.9,21.3,0.0065,,
1.0165,126,95.7,21.3,0.0075,,
1.0245,127,97.9,21.3,0.0075,,
1.0330,128,100.6,21.3,0.0075,,
1.0415,129,102.2,21.3,0.0070,,
1.0500,130,104.5,21.3,0.0070,,
1.0585,131,106.7,21.3,0.0070,,
1.0670,132,109.1,21.3,0.0075,,
1.0745,133,112.5,21.3,0.0070,,
1.0825,134,115.9,21.3,0.0065,,
1.0910,135,119.7,21.3,0.0070,,
1.0995,136,123.1,21.3,0.0070,,
1.1080,137,127.4,21.3,0.0070,,
1.1165,138,131.5,21.3,0.0075,,
1.1240,139,136.5,21.3,0.0070,,
1.1325,140,140.9,21.3,0.0075,,
1.1410,141,145.4,21.3,0.0070,,
1.1495,142,150.3,21.3,0.0070,,
1.1575,143,154.8,21.3,0.0065,,
1.1660,144,158.6,21.3,0.0075,,
1.1735,145,161.6,21.3,0.0070,,
1.1820,146,164.8,21.3,0.0075,,
1.1905,147,168.1,21.3,0.0070,,
1.1990,148,170.6,21.3,0.0070,,
1.2075,149,173.1,21.3,0.0070,,
1.2160,150,175.6,21.3,0.0075,,
1.2235,151,177.7,21.3,0.0070,,
1.2320,152,179.4,21.3,0.0075,,
1.2400,153,181.0,21.3,0.0065,,
1.2485,154,182.9,21.3,0.0070,,
1.2540,155,184.6,21.3,0.0045,,
1.2540,156,186.4,21.3,0.0000,,
1.2555,157,186.6,21.3,0.0015,,
1.2565,158,186.7,21.3,0.0010,,
1.2585,159,186.2,21.3,0.0015,,
1.2615,160,186.5,21.3,0.0025,,
1.2660,161,187.2,21.3,0.0035,,
1.2685,162,187.6,21.3,0.0025,,
1.2690,163,188.1,21.3,0.0005,,
1.2695,164,188.3,21.3,0.0005,,
1.2700,165,188.6,21.3,0.0005,,
1.2705,166,188.6,21.3,0.0005,,
1.2715,167,188.7,21.3,0.0010,,
1.2720,168,188.9,21.3,0.0005,,
1.2730,169,190.0,21.3,0.0010,,
Result,TitrationEP2
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,189.9,21.7,NaN,,
0.0005,1,189.5,21.7,0.0005,,
0.0020,2,189.6,21.7,0.0010,,
0.0050,3,189.5,21.7,0.0025,,
0.0085,4,190.1,21.7,0.0030,,
0.0145,5,190.4,21.7,0.0050,,
0.0230,6,191.3,21.7,0.0070,,
0.0305,7,192.4,21.7,0.0070,,
0.0390,8,193.9,21.7,0.0075,,
0.0475,9,194.8,21.7,0.0070,,
0.0560,10,196.1,21.7,0.0070,,
0.0640,11,197.2,21.7,0.0065,,
0.0725,12,198.3,21.7,0.0070,,
0.0800,13,198.9,21.7,0.0070,,
0.0885,14,200.2,21.7,0.0075,,
0.0970,15,201.5,21.7,0.0070,,
0.1055,16,202.4,21.7,0.0070,,
0.1140,17,203.2,21.7,0.0070,,
0.1215,18,204.0,21.7,0.0070,,
0.1300,19,204.8,21.7,0.0075,,
0.1385,20,205.6,21.7,0.0075,,
0.1470,21,206.3,21.7,0.0070,,
0.1550,22,207.1,21.7,0.0065,,
0.1635,23,207.7,21.7,0.0070,,
0.1715,24,208.2,21.7,0.0075,,
0.1795,25,208.6,21.7,0.0075,,
0.1880,26,208.7,21.7,0.0075,,
0.1965,27,209.6,21.7,0.0070,,
0.2050,28,210.1,21.7,0.0070,,
0.2135,29,210.6,21.7,0.0070,,
0.2210,30,211.6,21.7,0.0070,,
0.2295,31,212.0,21.7,0.0075,,
0.2380,32,212.1,21.7,0.0075,,
0.2460,33,212.7,21.7,0.0065,,
0.2545,34,213.4,21.7,0.0070,,
0.2630,35,213.7,21.7,0.0070,,
0.2705,36,214.2,21.7,0.0070,,
0.2790,37,214.8,21.7,0.0075,,
0.2875,38,215.3,21.7,0.0075,,
0.2960,39,215.9,21.7,0.0070,,
0.3045,40,216.3,21.7,0.0070,,
0.3125,41,216.8,21.7,0.0065,,
0.3205,42,217.2,21.7,0.0075,,
0.3285,43,217.6,21.7,0.0075,,
0.3370,44,218.1,21.7,0.0075,,
0.3455,45,218.5,21.7,0.0070,,
0.3540,46,219.1,21.7,0.0070,,
0.3625,47,219.6,21.7,0.0070,,
0.3700,48,220.2,21.7,0.0070,,
0.3785,49,220.2,21.7,0.0075,,
0.3870,50,220.6,21.7,0.0075,,
0.3955,51,221.2,21.7,0.0070,,
0.4035,52,221.4,21.7,0.0065,,
0.4120,53,221.7,21.7,0.0070,,
0.4195,54,222.4,21.7,0.0070,,
0.4280,55,222.5,21.7,0.0075,,
0.4365,56,223.3,21.7,0.0075,,
0.4450,57,223.5,21.7,0.0070,,
0.4535,58,223.6,21.7,0.0070,,
0.4620,59,224.5,21.7,0.0070,,
0.4695,60,224.7,21.7,0.0070,,
0.4780,61,224.9,21.7,0.0075,,
0.4860,62,225.5,21.7,0.0075,,
0.4945,63,225.6,21.7,0.0070,,
0.5030,64,226.2,21.7,0.0070,,
0.5115,65,226.3,21.7,0.0075,,
0.5190,66,226.6,21.7,0.0070,,
0.5275,67,227.2,21.7,0.0075,,
0.5360,68,227.7,21.7,0.0070,,
0.5445,69,227.6,21.7,0.0070,,
0.5525,70,227.8,21.7,0.0065,,
0.5610,71,227.9,21.7,0.0070,,
0.5685,72,228.0,21.7,0.0070,,
0.5770,73,228.3,21.7,0.0075,,
0.5855,74,228.7,21.7,0.0070,,
0.5940,75,229.6,21.7,0.0070,,
0.6025,76,230.3,21.7,0.0070,,
0.6110,77,230.0,21.7,0.0075,,
0.6185,78,229.8,21.7,0.0070,,
0.6270,79,230.2,21.7,0.0075,,
0.6350,80,230.7,21.7,0.0065,,
0.6435,81,231.0,21.7,0.0070,,
0.6520,82,231.4,21.7,0.0070,,
0.6605,83,231.4,21.7,0.0070,,
0.6680,84,232.3,21.7,0.0070,,
0.6765,85,232.3,21.7,0.0075,,
0.6850,86,232.8,21.7,0.0075,,
0.6935,87,233.1,21.7,0.0070,,
0.7020,88,233.2,21.7,0.0070,,
0.7100,89,233.7,21.7,0.0065,,
0.7175,90,234.0,21.7,0.0070,,
0.7260,91,234.2,21.7,0.0075,,
0.7345,92,234.4,21.7,0.0075,,
0.7430,93,234.8,21.7,0.0070,,
0.7515,94,234.9,21.7,0.0070,,
0.7600,95,235.1,21.7,0.0070,,
0.7675,96,234.6,21.7,0.0070,,
0.7755,97,235.3,21.7,0.0075,,
0.7840,98,235.4,21.7,0.0075,,
0.7925,99,235.7,21.7,0.0070,,
0.8010,100,236.1,21.7,0.0070,,
0.8095,101,236.2,21.7,0.0070,,
0.8170,102,236.2,21.7,0.0070,,
0.8255,103,236.1,21.7,0.0075,,
0.8340,104,236.2,21.7,0.0075,,
0.8415,105,236.9,21.7,0.0060,,
0.8420,106,237.4,21.7,0.0005,,
0.8430,107,237.4,21.7,0.0010,,
0.8445,108,237.2,21.7,0.0010,,
0.8465,109,237.3,21.7,0.0020,,
0.8500,110,237.7,21.7,0.0030,,
0.8540,111,237.3,21.7,0.0035,,
0.8595,112,236.8,21.7,0.0045,,
0.8675,113,237.4,21.7,0.0065,,
0.8685,114,238.0,21.7,0.0010,,
0.8690,115,238.1,21.7,0.0005,,
0.8700,116,237.8,21.7,0.0010,,
0.8720,117,238.2,21.7,0.0020,,
0.8740,118,238.0,21.7,0.0015,,
0.8775,119,237.5,21.7,0.0030,,
0.8825,120,237.6,21.7,0.0040,,
0.8875,121,237.5,21.7,0.0045,,
0.8955,122,237.9,21.7,0.0075,,
0.8970,123,238.1,21.7,0.0010,,
0.8980,124,238.3,21.7,0.0010,,
0.8985,125,238.7,21.7,0.0005,,
0.8995,126,238.5,21.7,0.0010,,
0.9005,127,238.6,21.7,0.0010,,
0.9020,128,238.4,21.7,0.0015,,
0.9050,129,238.3,21.7,0.0025,,
0.9080,130,238.4,21.7,0.0025,,
0.9090,131,239.1,21.7,0.0010,,
0.9095,132,239.2,21.7,0.0005,,
0.9100,133,239.4,21.7,0.0005,,
0.9110,134,239.2,21.7,0.0010,,
0.9125,135,239.0,21.7,0.0010,,
0.9140,136,238.6,21.7,0.0010,,
0.9170,137,238.5,21.7,0.0025,,
0.9180,138,239.0,21.7,0.0010,,
0.9185,139,239.6,21.7,0.0005,,
0.9195,140,239.6,21.7,0.0010,,
0.9205,141,239.5,21.7,0.0010,,
0.9215,142,239.4,21.7,0.0010,,
0.9225,143,239.6,21.7,0.0010,,
0.9230,144,239.6,21.7,0.0005,,
0.9245,145,239.7,21.7,0.0015,,
0.9255,146,239.7,21.7,0.0010,,
0.9260,147,239.7,21.7,0.0005,,
0.9270,148,239.7,21.7,0.0010,,
0.9280,149,239.8,21.7,0.0010,,
0.9290,150,239.8,21.7,0.0010,,
0.9300,151,239.3,21.7,0.0010,,
0.9310,152,239.1,21.7,0.0010,,
0.9320,153,239.2,21.7,0.0010,,
0.9325,154,239.3,21.7,0.0005,,
0.9330,155,239.2,21.7,0.0005,,
0.9335,156,239.5,21.7,0.0005,,
0.9345,157,239.3,21.7,0.0010,,
0.9360,158,239.4,21.7,0.0015,,
0.9365,159,239.7,21.7,0.0005,,
0.9370,160,239.6,21.7,0.0005,,
0.9380,161,239.5,21.7,0.0010,,
0.9390,162,239.6,21.7,0.0010,,
0.9395,163,240.0,21.7,0.0010,,
Scope 1/1, Sample 5/9 (T3 A 2/20/17)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-53.8,21.4,NaN,,
0.0005,1,-66.3,21.3,0.0005,,
0.0020,2,-66.4,21.3,0.0015,,
0.0050,3,-67.0,21.3,0.0025,,
0.0085,4,-66.9,21.3,0.0030,,
0.0150,5,-67.3,21.2,0.0055,,
0.0235,6,-67.0,21.2,0.0070,,
0.0310,7,-66.3,21.2,0.0070,,
0.0395,8,-65.6,21.2,0.0075,,
0.0480,9,-64.5,21.2,0.0075,,
0.0565,10,-63.1,21.2,0.0070,,
0.0645,11,-61.9,21.2,0.0065,,
0.0730,12,-60.6,21.2,0.0070,,
0.0805,13,-58.5,21.2,0.0070,,
0.0890,14,-57.4,21.2,0.0075,,
0.0975,15,-56.1,21.2,0.0075,,
0.1060,16,-54.4,21.2,0.0070,,
0.1145,17,-52.2,21.2,0.0070,,
0.1230,18,-50.5,21.2,0.0070,,
0.1305,19,-48.5,21.2,0.0070,,
0.1390,20,-46.2,21.2,0.0075,,
0.1470,21,-43.4,21.2,0.0075,,
0.1555,22,-40.6,21.2,0.0070,,
0.1640,23,-38.0,21.2,0.0070,,
0.1725,24,-35.0,21.2,0.0070,,
0.1800,25,-31.4,21.2,0.0070,,
0.1885,26,-27.9,21.2,0.0075,,
0.1970,27,-23.8,21.2,0.0075,,
0.2055,28,-20.2,21.2,0.0070,,
0.2135,29,-16.2,21.2,0.0065,,
0.2220,30,-12.5,21.2,0.0070,,
0.2295,31,-9.5,21.2,0.0070,,
0.2380,32,-6.6,21.3,0.0075,,
0.2465,33,-3.6,21.2,0.0075,,
0.2550,34,-1.4,21.2,0.0070,,
0.2635,35,0.9,21.2,0.0070,,
0.2720,36,2.4,21.2,0.0070,,
0.2800,37,3.5,21.3,0.0075,,
0.2880,38,5.2,21.3,0.0075,,
0.2960,39,6.6,21.3,0.0075,,
0.3045,40,7.8,21.3,0.0070,,
0.3130,41,9.5,21.3,0.0070,,
0.3215,42,11.0,21.3,0.0070,,
0.3300,43,11.7,21.3,0.0075,,
0.3375,44,13.0,21.3,0.0070,,
0.3460,45,13.7,21.3,0.0075,,
0.3545,46,14.7,21.3,0.0070,,
0.3625,47,15.9,21.3,0.0065,,
0.3710,48,16.8,21.3,0.0070,,
0.3795,49,17.8,21.3,0.0070,,
0.3870,50,18.6,21.3,0.0070,,
0.3955,51,19.7,21.3,0.0075,,
0.4040,52,21.2,21.3,0.0070,,
0.4125,53,22.3,21.3,0.0070,,
0.4210,54,23.0,21.3,0.0070,,
0.4290,55,24.0,21.3,0.0075,,
0.4370,56,25.1,21.3,0.0075,,
0.4450,57,25.9,21.3,0.0075,,
0.4535,58,26.8,21.3,0.0070,,
0.4620,59,28.0,21.3,0.0070,,
0.4705,60,28.8,21.3,0.0070,,
0.4790,61,29.8,21.3,0.0070,,
0.4865,62,30.3,21.3,0.0070,,
0.4950,63,31.4,21.3,0.0075,,
0.5035,64,32.4,21.3,0.0070,,
0.5115,65,32.9,21.3,0.0065,,
0.5200,66,34.0,21.3,0.0070,,
0.5285,67,34.6,21.3,0.0075,,
0.5360,68,35.6,21.3,0.0070,,
0.5445,69,36.4,21.3,0.0075,,
0.5530,70,37.3,21.3,0.0070,,
0.5615,71,38.1,21.3,0.0070,,
0.5700,72,39.0,21.3,0.0070,,
0.5780,73,39.6,21.3,0.0075,,
0.5860,74,40.4,21.3,0.0075,,
0.5940,75,41.2,21.3,0.0075,,
0.6025,76,41.7,21.3,0.0070,,
0.6110,77,42.2,21.3,0.0070,,
0.6195,78,42.9,21.3,0.0070,,
0.6280,79,44.4,21.3,0.0075,,
0.6355,80,45.1,21.3,0.0070,,
0.6440,81,46.1,21.3,0.0075,,
0.6525,82,46.8,21.3,0.0070,,
0.6610,83,47.5,21.3,0.0070,,
0.6690,84,47.8,21.3,0.0065,,
0.6775,85,48.4,21.3,0.0075,,
0.6850,86,48.7,21.3,0.0070,,
0.6935,87,49.6,21.3,0.0075,,
0.7020,88,51.0,21.3,0.0070,,
0.7105,89,52.2,21.3,0.0070,,
0.7190,90,53.0,21.3,0.0070,,
0.7265,91,53.7,21.3,0.0070,,
0.7350,92,54.5,21.3,0.0075,,
0.7435,93,55.2,21.3,0.0075,,
0.7520,94,56.3,21.3,0.0070,,
0.7600,95,57.1,21.3,0.0065,,
0.7685,96,57.9,21.3,0.0070,,
0.7760,97,58.4,21.3,0.0070,,
0.7845,98,58.9,21.3,0.0075,,
0.7930,99,59.7,21.3,0.0075,,
0.8015,100,60.6,21.3,0.0070,,
0.8100,101,62.0,21.3,0.0070,,
0.8185,102,63.1,21.3,0.0070,,
0.8260,103,64.2,21.3,0.0070,,
0.8345,104,64.8,21.3,0.0075,,
0.8425,105,65.6,21.3,0.0075,,
0.8510,106,66.6,21.3,0.0070,,
0.8595,107,67.7,21.3,0.0070,,
0.8680,108,69.1,21.3,0.0070,,
0.8765,109,70.6,21.3,0.0070,,
0.8840,110,71.2,21.3,0.0070,,
0.8925,111,71.7,21.3,0.0075,,
0.9005,112,72.8,21.3,0.0065,,
0.9090,113,74.2,21.3,0.0070,,
0.9175,114,75.2,21.3,0.0070,,
0.9260,115,76.5,21.3,0.0075,,
0.9335,116,78.4,21.3,0.0070,,
0.9420,117,79.8,21.3,0.0075,,
0.9505,118,81.1,21.3,0.0070,,
0.9590,119,82.3,21.3,0.0070,,
0.9675,120,84.6,21.3,0.0070,,
0.9755,121,86.3,21.3,0.0065,,
0.9830,122,88.0,21.3,0.0070,,
0.9915,123,90.4,21.3,0.0075,,
1.0000,124,92.4,21.3,0.0075,,
1.0085,125,93.8,21.3,0.0070,,
1.0170,126,95.9,21.3,0.0070,,
1.0255,127,97.5,21.3,0.0075,,
1.0330,128,99.2,21.3,0.0070,,
1.0415,129,101.7,21.3,0.0075,,
1.0500,130,104.7,21.3,0.0070,,
1.0580,131,107.6,21.3,0.0065,,
1.0665,132,110.6,21.3,0.0070,,
1.0750,133,114.1,21.3,0.0070,,
1.0825,134,116.3,21.3,0.0070,,
1.0910,135,120.0,21.3,0.0075,,
1.0995,136,123.5,21.3,0.0070,,
1.1080,137,127.6,21.3,0.0070,,
1.1165,138,132.3,21.3,0.0070,,
1.1245,139,137.0,21.3,0.0075,,
1.1325,140,141.7,21.3,0.0075,,
1.1405,141,146.4,21.3,0.0075,,
1.1490,142,151.5,21.3,0.0070,,
1.1575,143,155.5,21.3,0.0070,,
1.1660,144,159.0,21.3,0.0070,,
1.1745,145,162.4,21.3,0.0075,,
1.1820,146,166.1,21.3,0.0070,,
1.1905,147,168.7,21.3,0.0075,,
1.1990,148,171.7,21.3,0.0070,,
1.2070,149,174.0,21.3,0.0065,,
1.2155,150,176.5,21.3,0.0070,,
1.2240,151,178.7,21.3,0.0070,,
1.2315,152,180.1,21.3,0.0070,,
1.2400,153,182.2,21.3,0.0075,,
1.2480,154,184.1,21.3,0.0065,,
1.2545,155,185.6,21.3,0.0055,,
1.2570,156,186.7,21.3,0.0020,,
1.2580,157,186.8,21.3,0.0010,,
1.2585,158,186.9,21.3,0.0005,,
1.2595,159,186.8,21.3,0.0010,,
1.2610,160,187.3,21.3,0.0015,,
1.2630,161,188.0,21.3,0.0015,,
1.2665,162,188.5,21.3,0.0030,,
1.2685,163,189.2,21.3,0.0015,,
1.2695,164,189.4,21.3,0.0010,,
1.2700,165,189.5,21.3,0.0005,,
1.2705,166,189.3,21.3,0.0005,,
1.2710,167,190.0,21.3,0.0005,,
Result,TitrationEP2
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,189.7,21.7,NaN,,
0.0005,1,189.7,21.7,0.0005,,
0.0020,2,189.9,21.7,0.0015,,
0.0050,3,190.0,21.7,0.0025,,
0.0085,4,190.6,21.7,0.0030,,
0.0145,5,191.2,21.7,0.0050,,
0.0230,6,192.5,21.7,0.0070,,
0.0305,7,193.6,21.7,0.0060,,
0.0390,8,194.8,21.7,0.0075,,
0.0475,9,195.9,21.7,0.0070,,
0.0560,10,197.0,21.7,0.0070,,
0.0645,11,198.0,21.7,0.0070,,
0.0725,12,198.8,21.7,0.0075,,
0.0805,13,199.8,21.7,0.0075,,
0.0885,14,200.8,21.7,0.0075,,
0.0970,15,201.6,21.7,0.0070,,
0.1055,16,202.2,21.7,0.0070,,
0.1140,17,202.8,21.7,0.0070,,
0.1225,18,203.9,21.7,0.0075,,
0.1300,19,204.1,21.7,0.0070,,
0.1385,20,205.7,21.7,0.0075,,
0.1470,21,206.5,21.7,0.0070,,
0.1550,22,207.0,21.7,0.0065,,
0.1635,23,207.8,21.7,0.0070,,
0.1720,24,208.6,21.7,0.0075,,
0.1795,25,209.2,21.7,0.0070,,
0.1880,26,209.6,21.7,0.0075,,
0.1965,27,209.9,21.7,0.0070,,
0.2050,28,210.4,21.7,0.0070,,
0.2135,29,210.6,21.7,0.0070,,
0.2220,30,211.7,21.7,0.0075,,
0.2295,31,212.3,21.7,0.0070,,
0.2375,32,213.2,21.7,0.0075,,
0.2460,33,213.6,21.7,0.0070,,
0.2545,34,213.5,21.7,0.0070,,
0.2630,35,213.9,21.7,0.0070,,
0.2715,36,214.5,21.7,0.0075,,
0.2790,37,215.3,21.7,0.0070,,
0.2875,38,215.5,21.7,0.0075,,
0.2960,39,215.9,21.7,0.0070,,
0.3045,40,216.8,21.7,0.0070,,
0.3125,41,217.8,21.7,0.0065,,
0.3205,42,217.9,21.7,0.0075,,
0.3285,43,218.4,21.7,0.0075,,
0.3370,44,218.9,21.7,0.0075,,
0.3455,45,219.2,21.7,0.0070,,
0.3540,46,219.4,21.7,0.0070,,
0.3625,47,219.6,21.7,0.0070,,
0.3710,48,219.9,21.7,0.0075,,
0.3785,49,220.5,21.7,0.0070,,
0.3870,50,221.1,21.7,0.0075,,
0.3950,51,221.7,21.7,0.0065,,
0.4035,52,222.3,21.7,0.0070,,
0.4120,53,222.9,21.7,0.0070,,
0.4195,54,222.6,21.7,0.0070,,
0.4280,55,222.7,21.7,0.0075,,
0.4365,56,223.1,21.7,0.0075,,
0.4450,57,223.3,21.7,0.0070,,
0.4535,58,223.6,21.7,0.0070,,
0.4615,59,224.0,21.7,0.0065,,
0.4700,60,224.3,21.7,0.0075,,
0.4775,61,224.8,21.7,0.0070,,
0.4860,62,225.1,21.7,0.0075,,
0.4945,63,225.4,21.7,0.0075,,
0.5030,64,226.0,21.7,0.0070,,
0.5115,65,226.2,21.7,0.0070,,
0.5200,66,226.4,21.7,0.0070,,
0.5275,67,227.0,21.7,0.0070,,
0.5355,68,227.2,21.7,0.0075,,
0.5440,69,227.5,21.7,0.0075,,
0.5525,70,227.8,21.7,0.0070,,
0.5610,71,228.1,21.7,0.0070,,
0.5695,72,229.0,21.7,0.0070,,
0.5770,73,229.6,21.7,0.0070,,
0.5855,74,229.4,21.7,0.0075,,
0.5940,75,229.3,21.7,0.0075,,
0.6020,76,229.3,21.7,0.0065,,
0.6105,77,230.0,21.7,0.0070,,
0.6190,78,230.2,21.7,0.0070,,
0.6265,79,230.6,21.7,0.0070,,
0.6350,80,230.9,21.7,0.0075,,
0.6435,81,231.1,21.7,0.0075,,
0.6520,82,231.9,21.7,0.0070,,
0.6605,83,232.1,21.7,0.0070,,
0.6690,84,232.7,21.7,0.0070,,
0.6765,85,232.9,21.7,0.0070,,
0.6850,86,232.7,21.7,0.0075,,
0.6935,87,232.4,21.7,0.0070,,
0.7015,88,232.9,21.7,0.0065,,
0.7100,89,233.7,21.7,0.0070,,
0.7185,90,234.0,21.7,0.0070,,
0.7260,91,234.3,21.7,0.0070,,
0.7345,92,234.4,21.7,0.0075,,
0.7430,93,234.5,21.7,0.0070,,
0.7515,94,234.6,21.7,0.0070,,
0.7600,95,234.5,21.7,0.0070,,
0.7680,96,234.9,21.7,0.0075,,
0.7760,97,234.8,21.7,0.0075,,
0.7840,98,234.9,21.7,0.0075,,
0.7925,99,235.1,21.7,0.0070,,
0.8010,100,235.4,21.7,0.0070,,
0.8095,101,235.5,21.7,0.0070,,
0.8180,102,236.2,21.7,0.0075,,
0.8255,103,236.1,21.7,0.0070,,
0.8340,104,236.3,21.7,0.0075,,
0.8425,105,236.4,21.7,0.0070,,
0.8505,106,237.4,21.7,0.0065,,
0.8515,107,237.8,21.7,0.0010,,
0.8525,108,237.8,21.7,0.0010,,
0.8540,109,237.9,21.7,0.0015,,
0.8555,110,237.9,21.7,0.0015,,
0.8570,111,238.0,21.7,0.0015,,
0.8595,112,238.1,21.7,0.0020,,
0.8635,113,238.0,21.7,0.0035,,
0.8695,114,238.2,21.7,0.0050,,
0.8725,115,238.4,21.7,0.0025,,
0.8735,116,238.3,21.7,0.0010,,
0.8745,117,238.4,21.7,0.0010,,
0.8760,118,238.4,21.7,0.0010,,
0.8780,119,238.5,21.7,0.0015,,
0.8805,120,238.7,21.7,0.0020,,
0.8840,121,238.7,21.7,0.0030,,
0.8895,122,238.8,21.7,0.0050,,
0.8970,123,238.8,21.7,0.0070,,
0.9050,124,238.8,21.7,0.0065,,
0.9130,125,238.4,21.7,0.0065,,
0.9215,126,238.4,21.7,0.0070,,
0.9220,127,238.7,21.7,0.0005,,
0.9225,128,238.6,21.7,0.0005,,
0.9235,129,238.5,21.7,0.0010,,
0.9250,130,238.6,21.7,0.0010,,
0.9265,131,238.6,21.7,0.0010,,
0.9275,132,238.8,21.7,0.0010,,
0.9285,133,239.0,21.7,0.0010,,
0.9290,134,239.4,21.7,0.0005,,
0.9300,135,238.8,21.7,0.0010,,
0.9310,136,238.7,21.7,0.0010,,
0.9320,137,238.7,21.7,0.0010,,
0.9330,138,238.7,21.7,0.0010,,
0.9335,139,238.9,21.7,0.0005,,
0.9345,140,238.9,21.7,0.0010,,
0.9355,141,240.0,21.7,0.0010,,
Scope 1/1, Sample 6/9 (T4 A 2/20/17)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-70.3,21.4,NaN,,
0.0005,1,-77.6,21.3,0.0005,,
0.0020,2,-77.7,21.3,0.0015,,
0.0050,3,-78.4,21.3,0.0025,,
0.0085,4,-78.5,21.3,0.0030,,
0.0145,5,-78.5,21.3,0.0050,,
0.0230,6,-77.6,21.3,0.0070,,
0.0305,7,-76.9,21.3,0.0070,,
0.0390,8,-76.2,21.3,0.0075,,
0.0475,9,-75.2,21.3,0.0075,,
0.0560,10,-74.3,21.3,0.0070,,
0.0640,11,-73.3,21.3,0.0065,,
0.0725,12,-71.9,21.3,0.0070,,
0.0800,13,-70.9,21.3,0.0070,,
0.0885,14,-69.7,21.3,0.0075,,
0.0970,15,-68.2,21.3,0.0075,,
0.1055,16,-66.8,21.3,0.0070,,
0.1140,17,-65.6,21.3,0.0070,,
0.1225,18,-64.0,21.3,0.0070,,
0.1300,19,-62.2,21.3,0.0070,,
0.1385,20,-60.3,21.3,0.0075,,
0.1470,21,-58.3,21.3,0.0075,,
