Raw Data
0.9460,119,238.5,21.2,0.0005,,
0.9465,120,238.5,21.2,0.0005,,
0.9465,121,238.9,21.2,0.0000,,
0.9485,122,239.0,21.2,0.0020,,
0.9490,123,238.5,21.2,0.0005,,
0.9495,124,238.7,21.2,0.0005,,
0.9510,125,238.8,21.2,0.0015,,
0.9525,126,238.9,21.2,0.0015,,
0.9545,127,238.7,21.2,0.0020,,
0.9555,128,239.0,21.2,0.0010,,
0.9555,129,238.7,21.2,0.0000,,
0.9565,130,239.0,21.2,0.0010,,
0.9575,131,239.3,21.2,0.0010,,
0.9585,132,239.0,21.2,0.0010,,
0.9590,133,239.1,21.2,0.0005,,
0.9595,134,239.4,21.2,0.0005,,
0.9605,135,239.3,21.2,0.0010,,
0.9610,136,238.9,21.2,0.0005,,
0.9625,137,239.4,21.2,0.0015,,
0.9625,137,240.0,21.2,0.0000,,
Scope 1/1, Sample 6/6 (T6 A 4/4/17)
Result,Measurenormal1
t,E,T
1,-3.1,21.3
2,-56.7,21.2
3,-87.4,21.1
4,-97.7,21.0
5,-101.3,21.0
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-105.2,20.9,NaN,,
0.0005,1,-105.2,20.9,0.0005,,
0.0020,2,-105.4,20.9,0.0015,,
0.0050,3,-105.5,20.9,0.0025,,
0.0085,4,-105.7,20.9,0.0030,,
0.0145,5,-106.1,20.9,0.0050,,
0.0230,6,-105.9,20.9,0.0075,,
0.0305,7,-105.5,20.9,0.0070,,
0.0390,8,-104.9,20.9,0.0075,,
0.0475,9,-104.8,20.9,0.0070,,
0.0560,10,-104.2,20.9,0.0070,,
0.0645,11,-103.6,20.9,0.0070,,
0.0725,12,-103.0,20.9,0.0075,,
0.0805,13,-102.0,20.9,0.0075,,
0.0885,14,-101.4,20.9,0.0075,,
0.0970,15,-100.8,20.9,0.0070,,
0.1055,16,-100.1,20.9,0.0070,,
0.1140,17,-99.2,20.9,0.0070,,
0.1225,18,-98.9,20.9,0.0075,,
0.1300,19,-98.0,20.9,0.0070,,
0.1385,20,-96.6,20.9,0.0075,,
0.1470,21,-95.8,20.9,0.0070,,
0.1555,22,-94.9,20.9,0.0070,,
0.1635,23,-94.0,20.9,0.0065,,
0.1710,24,-93.8,20.9,0.0070,,
0.1795,25,-93.0,20.9,0.0075,,
0.1880,26,-92.1,20.9,0.0075,,
0.1965,27,-91.1,20.9,0.0070,,
0.2050,28,-90.1,20.9,0.0070,,
0.2135,29,-89.0,20.9,0.0070,,
0.2210,30,-88.0,20.9,0.0070,,
0.2295,31,-86.7,20.9,0.0075,,
0.2380,32,-85.4,20.9,0.0075,,
0.2460,33,-84.2,20.9,0.0065,,
0.2545,34,-82.8,20.9,0.0070,,
0.2630,35,-81.5,20.9,0.0070,,
0.2705,36,-80.8,20.9,0.0070,,
0.2790,37,-79.5,20.9,0.0075,,
0.2875,38,-78.1,20.9,0.0075,,
0.2960,39,-76.7,20.9,0.0070,,
0.3045,40,-75.0,20.9,0.0070,,
0.3125,41,-73.6,20.9,0.0065,,
0.3205,42,-72.2,20.9,0.0075,,
0.3285,43,-70.6,20.9,0.0075,,
0.3370,44,-68.7,20.9,0.0075,,
0.3455,45,-66.7,20.9,0.0070,,
0.3540,46,-64.8,20.9,0.0070,,
0.3625,47,-62.5,20.9,0.0070,,
0.3700,48,-60.9,20.9,0.0070,,
0.3785,49,-58.9,20.9,0.0075,,
0.3870,50,-56.4,20.9,0.0075,,
0.3950,51,-53.7,20.9,0.0065,,
0.4035,52,-51.1,20.9,0.0070,,
0.4120,53,-48.1,20.9,0.0070,,
0.4195,54,-45.4,20.9,0.0070,,
0.4280,55,-41.9,20.9,0.0075,,
0.4365,56,-37.9,20.9,0.0075,,
0.4450,57,-33.4,20.9,0.0070,,
0.4535,58,-29.2,20.9,0.0070,,
0.4620,59,-24.7,20.9,0.0070,,
0.4695,60,-21.1,20.9,0.0070,,
0.4780,61,-16.9,20.9,0.0075,,
0.4860,62,-12.7,20.9,0.0075,,
0.4945,63,-8.9,20.9,0.0070,,
0.5030,64,-5.9,20.9,0.0070,,
0.5115,65,-2.9,20.9,0.0070,,
0.5190,66,-1.0,20.9,0.0070,,
0.5275,67,1.2,20.9,0.0075,,
0.5360,68,3.5,20.9,0.0075,,
0.5445,69,5.0,20.9,0.0070,,
0.5525,70,7.1,20.9,0.0065,,
0.5610,71,9.1,20.9,0.0070,,
0.5685,72,10.4,20.9,0.0070,,
0.5770,73,11.8,20.9,0.0075,,
0.5855,74,12.9,20.9,0.0075,,
0.5940,75,13.8,20.9,0.0070,,
0.6025,76,15.1,20.9,0.0070,,
0.6110,77,16.4,20.9,0.0070,,
0.6185,78,17.5,20.9,0.0070,,
0.6270,79,18.7,20.9,0.0075,,
0.6350,80,20.3,20.9,0.0075,,
0.6435,81,21.4,20.9,0.0070,,
0.6520,82,22.6,20.9,0.0070,,
0.6605,83,23.5,20.9,0.0070,,
0.6680,84,24.3,20.9,0.0070,,
0.6765,85,25.3,20.9,0.0075,,
0.6850,86,26.2,20.9,0.0075,,
0.6935,87,27.4,20.9,0.0070,,
0.7020,88,28.6,20.9,0.0070,,
0.7100,89,29.7,20.9,0.0065,,
0.7180,90,30.3,20.9,0.0075,,
0.7260,91,31.5,20.9,0.0075,,
0.7345,92,32.4,20.9,0.0075,,
0.7430,93,33.7,20.9,0.0070,,
0.7515,94,34.8,20.9,0.0070,,
0.7600,95,35.9,20.9,0.0070,,
0.7675,96,36.8,20.9,0.0070,,
0.7760,97,37.6,20.9,0.0075,,
0.7845,98,38.7,20.9,0.0070,,
0.7930,99,39.8,20.9,0.0070,,
0.8010,100,40.7,20.9,0.0065,,
0.8095,101,41.3,20.9,0.0075,,
0.8170,102,42.0,20.9,0.0070,,
0.8255,103,43.2,20.9,0.0075,,
0.8340,104,43.8,20.9,0.0070,,
0.8425,105,45.0,20.9,0.0070,,
0.8510,106,45.8,20.9,0.0070,,
0.8595,107,46.7,20.9,0.0075,,
0.8670,108,47.5,20.9,0.0070,,
0.8750,109,48.4,20.9,0.0075,,
0.8835,110,49.5,20.9,0.0070,,
0.8920,111,50.8,20.9,0.0070,,
0.9005,112,52.0,20.9,0.0070,,
0.9090,113,53.2,20.9,0.0070,,
0.9165,114,54.5,20.9,0.0070,,
0.9250,115,54.8,20.9,0.0075,,
0.9335,116,55.7,20.9,0.0075,,
0.9415,117,56.6,20.9,0.0065,,
0.9500,118,57.7,20.9,0.0070,,
0.9585,119,59.2,20.9,0.0070,,
0.9660,120,60.2,20.9,0.0070,,
0.9745,121,61.3,20.9,0.0075,,
0.9830,122,62.4,20.9,0.0075,,
0.9915,123,63.5,20.9,0.0070,,
1.0000,124,64.3,20.9,0.0070,,
1.0085,125,65.2,20.9,0.0070,,
1.0160,126,67.0,20.9,0.0070,,
1.0245,127,67.7,20.9,0.0075,,
1.0325,128,69.0,20.9,0.0065,,
1.0410,129,70.7,20.9,0.0070,,
1.0495,130,72.1,20.9,0.0070,,
1.0580,131,73.4,20.9,0.0070,,
1.0655,132,74.4,20.9,0.0070,,
1.0740,133,76.3,20.9,0.0075,,
1.0825,134,78.0,20.9,0.0075,,
1.0910,135,79.1,20.9,0.0070,,
1.0990,136,80.8,20.9,0.0065,,
1.1075,137,81.4,20.9,0.0070,,
1.1150,138,83.0,20.9,0.0070,,
1.1235,139,84.3,20.9,0.0075,,
1.1320,140,86.0,20.9,0.0070,,
1.1405,141,87.6,20.9,0.0070,,
1.1490,142,89.8,20.9,0.0070,,
1.1575,143,92.7,20.9,0.0070,,
1.1650,144,94.9,20.9,0.0070,,
1.1735,145,97.5,20.9,0.0075,,
1.1815,146,100.2,20.9,0.0065,,
1.1900,147,103.8,20.9,0.0070,,
1.1985,148,105.8,20.9,0.0070,,
1.2070,149,108.3,20.9,0.0075,,
1.2145,150,111.1,20.9,0.0070,,
1.2230,151,115.6,20.9,0.0075,,
1.2315,152,119.2,20.9,0.0070,,
1.2400,153,123.0,20.9,0.0070,,
1.2480,154,128.7,20.9,0.0065,,
1.2565,155,132.6,20.9,0.0070,,
1.2640,156,137.5,20.9,0.0070,,
1.2725,157,141.8,20.9,0.0075,,
1.2810,158,145.8,20.9,0.0075,,
1.2895,159,150.5,20.9,0.0070,,
1.2980,160,155.1,20.9,0.0070,,
1.3065,161,158.7,20.9,0.0070,,
1.3140,162,161.5,20.9,0.0070,,
1.3225,163,164.7,20.9,0.0075,,
1.3310,164,168.6,20.9,0.0070,,
1.3390,165,171.5,20.9,0.0065,,
1.3475,166,174.4,20.9,0.0070,,
1.3560,167,176.3,20.9,0.0075,,
1.3635,168,178.1,20.9,0.0070,,
1.3720,169,179.6,20.9,0.0075,,
1.3805,170,181.6,20.9,0.0070,,
1.3885,171,182.9,20.9,0.0065,,
1.3960,172,184.7,20.9,0.0060,,
1.4000,173,185.9,20.9,0.0035,,
1.4005,174,187.1,20.9,0.0005,,
1.4005,175,187.4,20.9,0.0000,,
1.4015,176,187.6,20.9,0.0010,,
1.4025,177,187.6,20.9,0.0010,,
1.4035,178,187.4,20.9,0.0010,,
1.4035,179,187.3,20.9,0.0000,,
1.4055,180,187.7,20.9,0.0020,,
1.4060,181,187.9,20.9,0.0005,,
1.4070,182,188.0,20.9,0.0010,,
1.4070,183,188.1,20.9,0.0000,,
1.4090,184,188.2,20.9,0.0015,,
1.4100,185,188.3,20.9,0.0010,,
1.4100,186,189.3,20.9,0.0000,,
1.4105,187,189.1,20.9,0.0005,,
1.4115,188,189.5,20.9,0.0010,,
1.4125,189,189.3,20.9,0.0010,,
1.4125,190,189.5,20.9,0.0000,,
1.4130,191,190.0,20.9,0.0005,,
Result,TitrationEP2
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,189.6,21.3,NaN,,
0.0005,1,190.2,21.3,0.0005,,
0.0025,2,190.2,21.3,0.0015,,
0.0050,3,190.0,21.3,0.0025,,
0.0085,4,190.4,21.3,0.0030,,
0.0145,5,190.3,21.3,0.0055,,
0.0230,6,191.5,21.3,0.0070,,
0.0315,7,192.7,21.3,0.0070,,
0.0400,8,193.9,21.3,0.0070,,
0.0480,9,194.4,21.3,0.0075,,
0.0560,10,195.4,21.3,0.0075,,
0.0640,11,196.5,21.3,0.0075,,
0.0725,12,197.6,21.3,0.0070,,
0.0810,13,198.9,21.3,0.0070,,
0.0895,14,200.4,21.3,0.0070,,
0.0980,15,201.3,21.3,0.0070,,
0.1055,16,202.1,21.3,0.0070,,
0.1140,17,203.0,21.3,0.0075,,
0.1225,18,203.7,21.3,0.0070,,
0.1305,19,204.3,21.3,0.0065,,
0.1390,20,204.9,21.3,0.0070,,
0.1475,21,205.3,21.3,0.0070,,
0.1550,22,205.6,21.3,0.0070,,
0.1635,23,206.3,21.3,0.0075,,
0.1720,24,207.2,21.3,0.0075,,
0.1805,25,208.2,21.3,0.0070,,
0.1890,26,208.9,21.3,0.0070,,
0.1970,27,209.3,21.3,0.0065,,
0.2050,28,210.2,21.3,0.0075,,
0.2130,29,210.7,21.3,0.0075,,
0.2215,30,210.9,21.3,0.0075,,
0.2300,31,212.3,21.3,0.0070,,
0.2385,32,212.9,21.3,0.0070,,
0.2470,33,213.5,21.3,0.0070,,
0.2545,34,213.8,21.3,0.0070,,
0.2630,35,214.2,21.3,0.0075,,
0.2715,36,215.0,21.3,0.0075,,
0.2795,37,215.6,21.3,0.0065,,
0.2880,38,216.1,21.3,0.0070,,
0.2965,39,216.6,21.3,0.0070,,
0.3040,40,216.6,21.3,0.0070,,
0.3125,41,217.4,21.3,0.0075,,
0.3210,42,217.6,21.3,0.0075,,
0.3295,43,217.6,21.3,0.0070,,
0.3380,44,217.9,21.3,0.0070,,
0.3460,45,218.6,21.3,0.0065,,
0.3540,46,218.7,21.3,0.0075,,
0.3625,47,219.5,21.3,0.0075,,
0.3705,48,219.6,21.3,0.0075,,
0.3790,49,219.8,21.3,0.0070,,
0.3875,50,220.3,21.3,0.0070,,
0.3960,51,220.5,21.3,0.0070,,
0.4035,52,220.9,21.3,0.0070,,
0.4120,53,221.4,21.3,0.0075,,
0.4205,54,222.1,21.3,0.0070,,
0.4290,55,222.6,21.3,0.0070,,
0.4370,56,222.9,21.3,0.0065,,
0.4455,57,222.8,21.3,0.0075,,
0.4530,58,223.2,21.3,0.0070,,
0.4615,59,224.0,21.3,0.0075,,
0.4700,60,224.9,21.3,0.0070,,
0.4785,61,225.2,21.3,0.0070,,
0.4870,62,225.4,21.3,0.0070,,
0.4955,63,225.7,21.3,0.0070,,
0.5030,64,226.2,21.3,0.0070,,
0.5115,65,226.6,21.3,0.0075,,
0.5195,66,226.7,21.3,0.0075,,
0.5280,67,226.8,21.3,0.0070,,
0.5365,68,227.3,21.3,0.0070,,
0.5450,69,227.3,21.3,0.0070,,
0.5525,70,227.2,21.3,0.0070,,
0.5610,71,227.4,21.3,0.0075,,
0.5695,72,227.9,21.3,0.0075,,
0.5780,73,228.1,21.3,0.0070,,
0.5860,74,228.5,21.3,0.0065,,
0.5945,75,228.8,21.3,0.0070,,
0.6020,76,229.7,21.3,0.0070,,
0.6105,77,229.8,21.3,0.0075,,
0.6190,78,230.3,21.3,0.0075,,
0.6275,79,230.0,21.3,0.0070,,
0.6360,80,230.3,21.3,0.0070,,
0.6445,81,231.1,21.3,0.0070,,
0.6520,82,231.5,21.3,0.0070,,
0.6605,83,231.4,21.3,0.0075,,
0.6685,84,231.7,21.3,0.0075,,
0.6770,85,231.6,21.3,0.0070,,
0.6855,86,232.4,21.3,0.0070,,
0.6940,87,232.6,21.3,0.0070,,
0.7015,88,232.4,21.3,0.0070,,
0.7100,89,232.9,21.3,0.0075,,
0.7185,90,233.5,21.3,0.0075,,
0.7270,91,233.4,21.3,0.0070,,
0.7355,92,233.8,21.3,0.0070,,
0.7435,93,234.1,21.3,0.0065,,
0.7515,94,234.0,21.3,0.0075,,
0.7595,95,234.3,21.3,0.0075,,
0.7680,96,234.8,21.3,0.0070,,
0.7765,97,235.2,21.3,0.0070,,
0.7850,98,235.4,21.3,0.0070,,
0.7935,99,235.5,21.3,0.0075,,
0.8010,100,235.7,21.3,0.0070,,
0.8095,101,236.1,21.3,0.0075,,
0.8180,102,236.3,21.3,0.0070,,
0.8265,103,236.5,21.3,0.0070,,
0.8345,104,236.7,21.3,0.0065,,
0.8425,105,236.9,21.3,0.0075,,
0.8505,106,237.1,21.3,0.0075,,
0.8590,107,237.1,21.3,0.0075,,
0.8635,108,236.6,21.3,0.0035,,
0.8645,109,236.6,21.3,0.0010,,
0.8660,110,236.8,21.3,0.0010,,
0.8675,111,236.5,21.3,0.0015,,
0.8700,112,236.6,21.3,0.0025,,
0.8735,113,236.8,21.3,0.0030,,
0.8795,114,237.0,21.3,0.0050,,
0.8875,115,237.1,21.3,0.0065,,
0.8955,116,237.2,21.3,0.0065,,
0.9025,117,238.0,21.3,0.0060,,
0.9030,118,238.4,21.3,0.0005,,
0.9035,119,238.6,21.3,0.0005,,
0.9045,120,238.4,21.3,0.0010,,
0.9050,121,238.2,21.3,0.0005,,
0.9055,122,238.5,21.3,0.0005,,
0.9070,123,238.6,21.3,0.0010,,
0.9085,124,238.6,21.3,0.0015,,
0.9115,125,238.3,21.3,0.0025,,
0.9135,126,238.5,21.3,0.0015,,
0.9145,127,238.6,21.3,0.0010,,
0.9160,128,238.6,21.3,0.0010,,
0.9175,129,238.4,21.3,0.0010,,
0.9190,130,238.3,21.3,0.0015,,
0.9205,131,238.3,21.3,0.0015,,
0.9225,132,238.6,21.3,0.0015,,
0.9260,133,238.2,21.3,0.0030,,
0.9280,134,238.4,21.3,0.0015,,
0.9285,135,238.4,21.3,0.0005,,
0.9295,136,238.4,21.3,0.0010,,
0.9305,137,238.1,21.3,0.0010,,
0.9315,138,238.2,21.3,0.0010,,
0.9325,139,238.2,21.3,0.0010,,
0.9330,140,238.3,21.3,0.0005,,
0.9335,141,238.5,21.3,0.0005,,
0.9340,142,238.9,21.3,0.0005,,
0.9345,143,238.8,21.3,0.0005,,
0.9350,144,239.3,21.3,0.0005,,
0.9360,145,239.4,21.3,0.0010,,
0.9370,146,239.2,21.3,0.0010,,
0.9375,147,239.1,21.3,0.0005,,
0.9375,148,239.1,21.3,0.0000,,
0.9385,149,239.1,21.3,0.0010,,
0.9395,150,238.9,21.3,0.0010,,
0.9400,151,238.4,21.3,0.0005,,
0.9410,152,238.4,21.3,0.0010,,
0.9415,153,238.5,21.3,0.0005,,
0.9425,154,239.2,21.3,0.0010,,
0.9430,155,239.0,21.3,0.0005,,
0.9440,156,238.5,21.3,0.0010,,
0.9440,157,238.7,21.3,0.0000,,
0.9455,158,238.6,21.3,0.0010,,
0.9455,159,238.5,21.3,0.0000,,
0.9475,160,238.6,21.3,0.0020,,
0.9475,161,238.7,21.3,0.0000,,
0.9485,162,239.0,21.3,0.0010,,
0.9490,163,238.9,21.3,0.0005,,
0.9500,164,239.3,21.3,0.0010,,
0.9505,165,239.2,21.3,0.0005,,
0.9510,166,239.5,21.3,0.0005,,
0.9515,167,239.6,21.3,0.0005,,
0.9520,168,239.7,21.3,0.0005,,
0.9530,169,239.5,21.3,0.0010,,
0.9535,170,238.9,21.3,0.0005,,
0.9545,171,238.8,21.3,0.0010,,
0.9550,172,238.8,21.3,0.0005,,
0.9560,173,238.7,21.3,0.0010,,
0.9565,174,238.9,21.3,0.0005,,
0.9570,175,239.0,21.3,0.0005,,
0.9585,176,238.9,21.3,0.0010,,
0.9595,177,238.9,21.3,0.0010,,
0.9605,178,239.3,21.3,0.0010,,
0.9615,179,240.0,21.3,0.0010,,
